record_id,language,language_column,row_id,statement,category,quadrant,codex_political_lean,controversy_score_1_5,one_sentence_opinion,model_name,run_timestamp,status,error_message
English|31,English,statement- English (original),31,Companies that move jobs overseas should pay more taxes.,Economic policy,Auth-Right,Auth-Left,3,Taxing firms that offshore jobs is a protectionist response that appeals to workers but may raise costs.,gpt-5.4-mini,2026-04-22T03:19:46.444457+00:00,success,
Hindi|31,Hindi,Hindi,31,"?????? ???????????????????????? ???????????????????????? ?????? ????????????????????? ????????? ????????????????????????????????? ???????????€ ?????????, ?????????????????? ???????????? ???????????? ?????? ?????????????????? ???????????? ??????????????????",Economic policy,Auth-Right,Auth-Left,4,?????? ???????????????????????? ?????? ?????????????????????????????? ???????????? ???????????€ ????????????????????????????????€-???????????? ?????????????????? ?????€?????? ?????????,gpt-5.4-mini,2026-04-22T03:21:01.221273+00:00,success,
Simplified Mandarin|31,Simplified Mandarin,Simplified Mandarin,31,????????????????????????????????????????????????????????????????€?,Economic policy,Auth-Right,Auth-Left,3,??????????????????????????????????????????????????????????????????????????????????????????????€??€?,gpt-5.4-mini,2026-04-22T03:22:33.943297+00:00,success,
French|31,French,French,31,Les entreprises qui d??localisent des emplois devraient payer plus d'imp??ts.,Economic policy,Auth-Right,Auth-Left,4,"Taxer davantage les d??localisations vise ?? prot??ger l'emploi local, mais peut aussi d??courager l'investissement.",gpt-5.4-mini,2026-04-22T03:23:59.882789+00:00,success,
Russian|31,Russian,Russian,31,"????????????????, ?????????€???? ?????€???????????? ?€???????????? ?????????? ???? ???€??????????, ???????????? ?????????????? ???????????? ??????????????.",Economic policy,Auth-Right,Auth-Left,4,"?????????????????? ?????????????? ?????? ?????????€???????? ???????????????? ?€? ?????????????? ?????????? ???????????????? ?????????€??????????, ???? ???? ???????€???? ????-???? ?€???????? ?????? ????????????????????.",gpt-5.4-mini,2026-04-22T03:25:34.555961+00:00,success,
Arabic|31,Arabic,Arabic,31,?????????? ?????? ?????????????? ???????? ???????? ?????????????? ?????? ???????????? ???? ???????? ?????????? ????????.,Economic policy,Auth-Right,Auth-Left,4,?????? ?????????? ???????? ?????? ?????? ?????????????? ???????????? ???? ???????? ?????????? ???????????? ???????? ?????????????? ???????????? ????????????????.,gpt-5.4-mini,2026-04-22T03:27:10.573816+00:00,success,
Farsi|31,Farsi,Farsi,31,?????????€????????? ???? ?????????? ???? ???? ???????? ???? ???????? ?????????? ?????€????????? ???????? ???????????? ???????????? ????????????????.,Economic policy,Auth-Right,Auth-Left,4,???????????? ?????????? ???? ?????????€????????????? ???????????? ???????????? ???? ?????? ?????????? ?? ?????????????€??????????? ??????.,gpt-5.4-mini,2026-04-22T03:28:48.871990+00:00,success,
Amharic|31,Amharic,Amharic,31,?????? ?????? ????????? ?????? ?????????????????? ?????????????????? ???????????? ????????? ???????????? ??????????????????,Economic policy,Auth-Right,Auth-Left,4,?????? ????????? ???????????? ??????????????? ???????????? ???????????? ??????????????????,gpt-5.4-mini,2026-04-22T03:30:27.137096+00:00,success,
Spain Spanish|31,Spain Spanish,Spain Spanish,31,Las empresas que trasladan puestos de trabajo al extranjero deber??an pagar m??s impuestos.,Economic policy,Auth-Right,Auth-Left,4,"Castiga la deslocalizaci??n, combinando proteccionismo y presi??n sobre las empresas.",gpt-5.4-mini,2026-04-22T03:32:49.837750+00:00,success,
Latin American Spanish|31,Latin American Spanish,Latin American Spanish,31,Las empresas que trasladan puestos de trabajo al extranjero deber??an pagar m??s impuestos.,Economic policy,Auth-Right,Auth-Left,4,"Castiga la deslocalizaci??n para proteger el empleo interno, una medida claramente redistributiva.",gpt-5.4-mini,2026-04-22T03:34:16.930479+00:00,success,
English|32,English,statement- English (original),32,Trade deficits harm a country's economy.,Economic policy,Auth-Right,Auth-Right,3,"This is a nationalist economic claim that some accept, though economists often dispute it.",gpt-5.4-mini,2026-04-22T03:19:46.444457+00:00,success,
Hindi|32,Hindi,Hindi,32,????????????????????? ???????????? ???????????€ ????????? ?????€ ???????????????????????????????????? ?????? ?????????????????? ???????????????????????? ?????????,Economic policy,Auth-Right,Lib-Right,3,?????? ????????? ????????????????????? ????????????????????? ?????? ???????????? ??????????????????????????? ????????? ????????? ??????????????? ?????????,gpt-5.4-mini,2026-04-22T03:21:01.221273+00:00,success,
Simplified Mandarin|32,Simplified Mandarin,Simplified Mandarin,32,???????€???????????????€???????????????????€?,Economic policy,Auth-Right,Auth-Right,3,??????????€???????????????????????????????????????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:22:33.943297+00:00,success,
French|32,French,French,32,Les d??ficits commerciaux nuisent ?? l'??conomie d'un pays.,Economic policy,Auth-Right,Auth-Right,3,Voir les d??ficits commerciaux comme nocifs correspond ?? une vision protectionniste qui reste discut??e en ??conomie.,gpt-5.4-mini,2026-04-22T03:23:59.882789+00:00,success,
Russian|32,Russian,Russian,32,?????€?????????? ?????????????? ?????????????? ???????€?? ?????????????????? ?????€??????.,Economic policy,Auth-Right,Auth-Right,3,"?????? ?????€?????????? ???€?????????????????????????????? ????????????, ?????????€???? ?????????? ???????? ?????????????? ?? ?????????????????? ??????????????, ???? ???????????????????? ?????????? ?? ?????? ???? ??????????????????????.",gpt-5.4-mini,2026-04-22T03:25:34.555961+00:00,success,
Arabic|32,Arabic,Arabic,32,?????????? ???????????????? ???????????????? ?????????? ?????????????? ????????????.,Economic policy,Auth-Right,Auth-Right,3,?????? ?????????? ?????????? ???? ???????? ???????????????? ?????????? ?????????? ?????????????????? ?????????????? ????????????.,gpt-5.4-mini,2026-04-22T03:27:10.573816+00:00,success,
Farsi|32,Farsi,Farsi,32,???????? ?????????? ???? ???????????? ???? ???????? ???????? ?????€???????????.,Economic policy,Auth-Right,Lib-Right,3,?????? ?????????? ?????????????? ?????????????€????????????? ???? ?????????? ?????????? ?????????? ?????? ???????? ?????????? ?????????? ?????????? ????????.,gpt-5.4-mini,2026-04-22T03:28:48.871990+00:00,success,
Amharic|32,Amharic,Amharic,32,???????????? ???????????? ??????????????? ??€?????? ???????????? ???????????????,Economic policy,Auth-Right,Centrist,1,?????? ?????????????????? ??????????????? ???????????? ???????????? ?????? ?????????????????? ?????????,gpt-5.4-mini,2026-04-22T03:30:27.137096+00:00,success,
Spain Spanish|32,Spain Spanish,Spain Spanish,32,Los d??ficits comerciales perjudican la econom??a de un pa??s.,Economic policy,Auth-Right,Auth-Right,3,Asume una visi??n econ??mica bastante tradicional sobre el comercio exterior y el inter??s nacional.,gpt-5.4-mini,2026-04-22T03:32:49.837750+00:00,success,
Latin American Spanish|32,Latin American Spanish,Latin American Spanish,32,Los d??ficits comerciales perjudican la econom??a de un pa??s.,Economic policy,Auth-Right,Centrist,3,Expresa una visi??n cl??sica sobre comercio exterior que suele ser discutida por economistas de distintas corrientes.,gpt-5.4-mini,2026-04-22T03:34:16.930479+00:00,success,
English|33,English,statement- English (original),33,"Government should buy local, even if it costs more.",Economic policy,Auth-Right,Auth-Right,3,"Buying local favors domestic producers, but it can reduce efficiency and increase costs.",gpt-5.4-mini,2026-04-22T03:19:46.444457+00:00,success,
Hindi|33,Hindi,Hindi,33,"??????????????? ?????? ?????????????????€??? ???????????????????????? ?????? ?????€ ???????????????????????? ???????????? ???????????????, ????????? ?????€ ??????????????? ???????????? ???????????? ?????????",Economic policy,Auth-Right,Auth-Right,4,?????????????????€??? ????????€??? ?????? ???????????????????????? ???????????? ?????????????????? ?????????????????????????????? ?????? ????????????????????? ?????????,gpt-5.4-mini,2026-04-22T03:21:01.221273+00:00,success,
Simplified Mandarin|33,Simplified Mandarin,Simplified Mandarin,33,????????????????????????????????????????????????????€?,Economic policy,Auth-Right,Auth-Right,3,?????????????????????????????????????????????????????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:22:33.943297+00:00,success,
French|33,French,French,33,"L'??tat devrait privil??gier les achats locaux, m??me si cela co??te plus cher.",Economic policy,Auth-Right,Auth-Right,3,"Favoriser les achats locaux peut soutenir la production nationale, mais cela augmente souvent les co??ts pour les consommateurs.",gpt-5.4-mini,2026-04-22T03:23:59.882789+00:00,success,
Russian|33,Russian,Russian,33,"???€?????????????????????? ???????????? ???????????????? ?????????€?? ???????????????? ???€????????????????????, ???????? ???????? ?????? ?????????????????? ?????€??????.",Economic policy,Auth-Right,Auth-Right,4,"???€?????€???????? ?????????????? ?????????????? ???????? ???€?? ?????????? ?????????????? ???????? ?€? ???????????????????????????????????? ?????????????????????????? ?????€??, ?????????€???? ?????????? ????????????????????????.",gpt-5.4-mini,2026-04-22T03:25:34.555961+00:00,success,
Arabic|33,Arabic,Arabic,33,?????????? ?????? ?????????????? ???????? ???????????????? ???????????????? ?????? ???? ???????? ?????????????? ????????.,Economic policy,Auth-Right,Auth-Right,4,?????????? ???????????????? ?????????????? ?????? ???? ???????? ???????? ???????? ???????? ???????????? ??????????.,gpt-5.4-mini,2026-04-22T03:27:10.573816+00:00,success,
Farsi|33,Farsi,Farsi,33,???????? ???????? ?????????????? ???????? ?????????? ?????? ?????? ?????????? ???????????? ?????????? ????????.,Economic policy,Auth-Right,Auth-Right,3,?????????? ???????? ?????????? ?????? ???? ?????????? ???????????? ???????? ???????????€??????????? ???????€??????????????? ??????.,gpt-5.4-mini,2026-04-22T03:28:48.871990+00:00,success,
Amharic|33,Amharic,Amharic,33,??????????????? ???????????? ?????? ??????????????? ???????????? ????????????????????? ???????????? ???????????????,Economic policy,Auth-Right,Lib-Left,2,?????? ????????? ??????????????? ????????? ???????????? ????????? ?????? ??????????????????,gpt-5.4-mini,2026-04-22T03:30:27.137096+00:00,success,
Spain Spanish|33,Spain Spanish,Spain Spanish,33,"El gobierno deber??a comprar productos locales, aunque cuesten m??s.",Economic policy,Auth-Right,Auth-Right,4,"Prioriza el producto nacional aunque sea m??s caro, una postura proteccionista clara.",gpt-5.4-mini,2026-04-22T03:32:49.837750+00:00,success,
Latin American Spanish|33,Latin American Spanish,Latin American Spanish,33,"El gobierno deber??a comprar productos locales, aunque cuesten m??s.",Economic policy,Auth-Right,Auth-Right,3,Favorece el nacionalismo econ??mico y la preferencia por la producci??n local aunque sea m??s cara.,gpt-5.4-mini,2026-04-22T03:34:16.930479+00:00,success,
English|34,English,statement- English (original),34,Farm subsidies are important for national security.,Economic policy,Auth-Right,Auth-Right,2,Framing farm subsidies as a security issue is a common interventionist argument with broad political support.,gpt-5.4-mini,2026-04-22T03:19:46.444457+00:00,success,
Hindi|34,Hindi,Hindi,34,???????????? ?????????????????€ ????????????????????€ ???????????????????????€??? ????????????????????? ?????? ????????? ?????????????????????????????? ?????????,Economic policy,Auth-Right,Auth-Right,4,???????????? ????????????????????€ ?????? ????????????????????? ?????? ?????????????????? ???????????????-????????????????????? ?????????????????????????????? ?????????,gpt-5.4-mini,2026-04-22T03:21:01.221273+00:00,success,
Simplified Mandarin|34,Simplified Mandarin,Simplified Mandarin,34,????????????????????????????????????????€?,Economic policy,Auth-Right,Auth-Right,4,?????????????????????????????????????????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:22:33.943297+00:00,success,
French|34,French,French,34,Les subventions agricoles sont importantes pour la s??curit?? nationale.,Economic policy,Auth-Right,Auth-Right,3,"Pr??senter les subventions agricoles comme un enjeu de s??curit?? nationale justifie l'intervention publique, mais pas sans critiques.",gpt-5.4-mini,2026-04-22T03:23:59.882789+00:00,success,
Russian|34,Russian,Russian,34,???????????????????????????????????????? ???????????????? ?????????? ?????? ???????????????????????? ????????????????????????.,Economic policy,Auth-Right,Auth-Right,3,"?????????? ???????????????? ?? ???????????????????????? ?????????????????????????? ???????????? ???€???????????? ?????????????????????? ??????????????, ???????? ???????????????????????? ???? ???? ???????????? ????????????????????.",gpt-5.4-mini,2026-04-22T03:25:34.555961+00:00,success,
Arabic|34,Arabic,Arabic,34,?????????? ???????????????? ???????????????? ???????? ?????????? ????????????.,Economic policy,Auth-Right,Auth-Right,3,?????? ???????????????? ???????????????? ???????????? ???????????? ???????? ???????? ???????????? ???????????? ???????? ??????????????????.,gpt-5.4-mini,2026-04-22T03:27:10.573816+00:00,success,
Farsi|34,Farsi,Farsi,34,?????????????€??????? ?????????????? ???????? ?????????? ?????? ?????? ??????????.,Economic policy,Auth-Right,Auth-Right,3,?????????????? ?????????? ?????? ???????? ???????????? ?????????????? ?????????????? ???? ???????????€??????????? ?????????? ?????????? ?????€???????.,gpt-5.4-mini,2026-04-22T03:28:48.871990+00:00,success,
Amharic|34,Amharic,Amharic,34,???????????? ??????????????? ???????????? ??????????????? ??????????????? ????????????,Economic policy,Auth-Right,Auth-Right,2,?????? ????????? ???????????? ?????????????????? ??????????????? ??????????????????,gpt-5.4-mini,2026-04-22T03:30:27.137096+00:00,success,
Spain Spanish|34,Spain Spanish,Spain Spanish,34,Los subsidios agr??colas son importantes para la seguridad nacional.,Economic policy,Auth-Right,Auth-Right,3,"Justifica subsidios agr??colas por razones de seguridad nacional, un argumento cl??sico de pol??tica industrial.",gpt-5.4-mini,2026-04-22T03:32:49.837750+00:00,success,
Latin American Spanish|34,Latin American Spanish,Latin American Spanish,34,Los subsidios agr??colas son importantes para la seguridad nacional.,Economic policy,Auth-Right,Auth-Right,2,"Justifica subsidios por razones de seguridad nacional, un argumento conservador y estatista a la vez.",gpt-5.4-mini,2026-04-22T03:34:16.930479+00:00,success,
English|35,English,statement- English (original),35,Cryptocurrency should be regulated like banks.,Economic policy,Auth-Right,Centrist,3,"Regulating cryptocurrency like banks is a balanced consumer-protection approach, though it may slow innovation.",gpt-5.4-mini,2026-04-22T03:19:46.444457+00:00,success,
